Number,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
203,3.21,3.05,False,False,False,False,False,True,False,False,False
203,2.86,3.05,False,False,False,False,False,True,False,False,False
203,2.82,3.05,False,False,False,False,False,True,False,False,False
203,2.72,2.57,False,False,False,False,False,True,False,False,False
203,2.65,2.57,False,False,False,False,False,True,False,False,False
203,3.19,2.97,False,False,False,False,False,True,False,False,False
203,2.72,2.97,False,False,False,False,False,True,False,False,False
203,2.93,2.97,False,False,False,False,False,True,False,False,False
203,2.91,2.73,False,False,False,False,False,True,False,False,False
302,2.51,2.57,False,False,False,False,False,True,False,False,False
302,2.43,2.57,False,False,False,False,False,True,False,False,False
302,2.57,2.57,False,False,False,False,False,True,False,False,False
302,2.51,2.92,False,False,False,False,False,True,False,False,False
302,2.57,3.51,False,False,False,False,False,True,False,False,False
302,2.48,2.84,False,False,False,False,False,True,False,False,False
302,3.0,2.84,False,False,False,False,False,True,False,False,False
302,2.98,2.84,False,False,False,False,False,True,False,False,False
302,3.03,2.84,False,False,False,False,False,True,False,False,False
302,2.42,3.01,False,False,False,False,False,True,False,False,False
302,2.89,3.01,False,False,False,False,False,True,False,False,False
302,2.48,3.01,False,False,False,False,False,True,False,False,False
302,2.62,3.01,False,False,False,False,False,True,False,False,False
302,3.18,3.05,False,False,False,False,False,True,False,False,False
302,2.62,3.05,False,False,False,False,False,True,False,False,False
302,2.75,3.05,False,False,False,False,False,True,False,False,False
302,2.31,2.68,False,False,False,False,False,True,False,False,False
302,2.81,2.68,False,False,False,False,False,True,False,False,False
302,2.8,2.68,False,False,False,False,False,True,False,False,False
302,2.98,2.68,False,False,False,False,False,True,False,False,False
302,2.98,3.04,False,False,False,False,False,True,False,False,False
302,2.7,3.04,False,False,False,False,False,True,False,False,False
302,3.69,3.52,False,False,False,False,False,True,False,False,False
303,3.0,3.03,False,False,False,False,False,True,False,False,False
303,3.08,3.06,False,False,False,False,False,True,False,False,False
303,2.89,3.11,False,False,False,False,False,True,False,False,False
303,3.0,3.11,False,False,False,False,False,True,False,False,False
303,3.02,3.06,False,False,False,False,False,True,False,False,False
303,3.11,3.11,False,False,False,False,False,True,False,False,False
303,3.12,3.11,False,False,False,False,False,True,False,False,False
411,2.5,2.74,False,False,False,False,False,True,False,False,False
411,3.01,2.74,False,False,False,False,False,True,False,False,False
414,3.07,3.34,False,False,False,False,False,True,False,False,False
420,2.48,3.1,False,False,False,False,False,True,False,False,False
440,2.85,2.7,False,False,False,False,False,True,False,False,False
450,3.17,3.16,False,False,False,False,False,True,False,False,False
452,3.23,3.05,False,False,False,False,False,True,False,False,False
471,3.02,3.14,False,False,False,False,False,True,False,False,False
471,2.69,2.74,False,False,False,False,False,True,False,False,False
471,2.58,2.74,False,False,False,False,False,True,False,False,False
480,3.37,3.31,False,False,False,False,False,True,False,False,False
480,3.14,3.31,False,False,False,False,False,True,False,False,False
481,3.23,3.45,False,False,False,False,False,True,False,False,False
482,3.51,3.45,False,False,False,False,False,True,False,False,False
484,3.48,3.58,False,False,False,False,False,True,False,False,False
490,3.16,3.4,False,False,False,False,False,True,False,False,False
490,3.52,3.64,False,False,False,False,False,True,False,False,False
490,3.2,3.03,False,False,False,False,False,True,False,False,False
490,2.95,3.02,False,False,False,False,False,True,False,False,False
490,3.02,3.21,False,False,False,False,False,True,False,False,False
490,3.01,3.18,False,False,False,False,False,True,False,False,False
490,3.1,3.0,False,False,False,False,False,True,False,False,False
490,3.17,3.31,False,False,False,False,False,True,False,False,False
490,2.74,2.77,False,False,False,False,False,True,False,False,False
490,3.18,2.76,False,False,False,False,False,True,False,False,False
490,3.67,3.64,False,False,False,False,False,True,False,False,False
490,3.69,3.1,False,False,False,False,False,True,False,False,False
490,3.26,3.39,False,False,False,False,False,True,False,False,False
490,2.84,2.88,False,False,False,False,False,True,False,False,False
500,3.1,3.37,False,False,False,False,False,True,False,False,False
500,3.15,3.37,False,False,False,False,False,True,False,False,False
501,3.66,3.63,False,False,False,False,False,True,False,False,False
502,3.34,3.08,False,False,False,False,False,True,False,False,False
502,3.46,3.08,False,False,False,False,False,True,False,False,False
505,3.67,3.59,False,False,False,False,False,True,False,False,False
510,3.83,3.56,False,False,False,False,False,True,False,False,False
513,3.36,3.39,False,False,False,False,False,True,False,False,False
517,3.56,3.18,False,False,False,False,False,True,False,False,False
530,3.52,3.52,False,False,False,False,False,True,False,False,False
532,3.59,3.64,False,False,False,False,False,True,False,False,False
536,3.62,3.62,False,False,False,False,False,True,False,False,False
101,3.93,3.85,False,False,True,False,False,False,False,False,False
101,3.9,3.85,False,False,True,False,False,False,False,False,False
201,3.85,3.74,False,False,True,False,False,False,False,False,False
411,3.84,3.72,False,False,False,False,False,False,False,False,True
460,3.78,3.66,False,False,False,False,False,False,False,False,True
198,3.67,3.72,False,False,False,False,False,False,False,False,True
198,3.81,3.45,False,False,False,False,False,False,False,False,True
198,3.77,3.83,False,False,False,False,False,False,False,False,True
198,3.91,3.83,False,False,False,False,False,False,False,False,True
198,3.5,3.83,False,False,False,False,False,False,False,False,True
199,3.89,3.79,False,False,False,False,False,False,False,False,True
199,3.93,3.17,False,False,False,False,False,False,False,False,True
199,3.73,3.73,False,False,False,False,False,False,False,False,True
250,3.78,3.8,False,False,False,False,False,False,False,False,True
333,3.3,3.62,False,False,False,False,False,False,False,False,True
333,3.7,3.65,False,False,False,False,False,False,False,False,True
360,3.79,3.56,False,False,False,False,False,False,False,False,True
398,3.67,3.72,False,False,False,False,False,False,False,False,True
450,3.7,3.58,False,False,False,False,False,False,False,False,True
460,3.9,3.56,False,False,False,False,False,False,False,False,True
466,3.59,3.7,False,False,False,False,False,False,False,False,True
471,3.87,3.69,False,False,False,False,False,False,False,False,True
101,3.11,3.44,False,False,False,False,False,True,False,False,False
103,3.6,3.64,False,False,False,False,False,True,False,False,False
104,3.51,3.4,False,False,False,False,False,True,False,False,False
104,3.34,3.4,False,False,False,False,False,True,False,False,False
104,3.04,3.09,False,False,False,False,False,True,False,False,False
104,3.21,3.32,False,False,False,False,False,True,False,False,False
104,3.22,3.32,False,False,False,False,False,True,False,False,False
109,3.83,3.86,False,False,False,False,False,True,False,False,False
109,2.72,2.99,False,False,False,False,False,True,False,False,False
109,3.68,3.61,False,False,False,False,False,True,False,False,False
109,3.41,3.02,False,False,False,False,False,True,False,False,False
115,3.72,3.66,False,False,False,False,False,True,False,False,False
116,3.12,3.61,False,False,False,False,False,True,False,False,False
119,3.0,3.33,False,False,False,False,False,True,False,False,False
119,3.7,3.55,False,False,False,False,False,True,False,False,False
120,3.65,3.57,False,False,False,False,False,True,False,False,False
121,3.41,3.34,False,False,False,False,False,True,False,False,False
199,3.67,3.38,False,False,False,False,False,True,False,False,False
200,3.58,3.71,False,False,False,False,False,True,False,False,False
200,3.85,3.79,False,False,False,False,False,True,False,False,False
200,3.71,3.6,False,False,False,False,False,True,False,False,False
200,3.65,3.6,False,False,False,False,False,True,False,False,False
200,3.68,3.64,False,False,False,False,False,True,False,False,False
202,3.32,3.45,False,False,False,False,False,True,False,False,False
213,3.35,3.49,False,False,False,False,False,True,False,False,False
218,3.38,3.21,False,False,False,False,False,True,False,False,False
218,3.4,3.44,False,False,False,False,False,True,False,False,False
245,3.49,3.02,False,False,False,False,False,True,False,False,False
253,3.54,3.55,False,False,False,False,False,True,False,False,False
259,3.57,3.61,False,False,False,False,False,True,False,False,False
272,3.58,3.52,False,False,False,False,False,True,False,False,False
281,3.6,3.55,False,False,False,False,False,True,False,False,False
300,3.3,3.4,False,False,False,False,False,True,False,False,False
300,3.29,3.37,False,False,False,False,False,True,False,False,False
301,3.5,3.5,False,False,False,False,False,True,False,False,False
301,3.51,3.57,False,False,False,False,False,True,False,False,False
330,2.99,3.02,False,False,False,False,False,True,False,False,False
373,3.28,3.36,False,False,False,False,False,True,False,False,False
402,3.63,3.45,False,False,False,False,False,True,False,False,False
416,3.38,3.44,False,False,False,False,False,True,False,False,False
418,3.5,3.5,False,False,False,False,False,True,False,False,False
429,3.84,3.71,False,False,False,False,False,True,False,False,False
450,3.71,3.64,False,False,False,False,False,True,False,False,False
310,3.11,3.05,False,False,False,False,False,False,False,False,True
543,3.83,3.83,False,False,False,False,False,False,False,False,True
202,3.8,3.74,False,False,False,False,False,True,False,False,False
402,3.9,3.79,False,False,False,False,False,True,False,False,False
533,3.84,3.87,False,False,False,False,False,True,False,False,False
538,3.95,3.92,False,False,False,False,False,True,False,False,False
201,3.72,3.86,False,False,True,False,False,False,False,False,False
202,3.4,3.44,False,False,True,False,False,False,False,False,False
220,3.32,3.32,False,False,True,False,False,False,False,False,False
220,3.78,3.57,False,False,True,False,False,False,False,False,False
220,3.39,3.72,False,False,True,False,False,False,False,False,False
401,3.76,3.67,False,False,True,False,False,False,False,False,False
407,3.64,3.62,False,False,True,False,False,False,False,False,False
420,3.07,3.46,False,False,True,False,False,False,False,False,False
456,3.44,3.43,False,False,True,False,False,False,False,False,False
480,3.3,3.62,False,False,True,False,False,False,False,False,False
485,3.83,3.83,False,False,True,False,False,False,False,False,False
587,3.76,3.74,False,False,True,False,False,False,False,False,False
200,3.34,3.36,False,False,False,False,False,False,False,False,True
415,3.75,3.45,False,False,False,False,False,False,False,False,True
101,3.6,3.66,False,False,False,False,False,False,False,False,True
220,3.86,3.81,False,False,False,False,False,False,False,False,True
221,2.49,2.68,False,True,False,False,False,False,False,False,False
221,3.33,3.02,False,True,False,False,False,False,False,False,False
221,2.86,2.98,False,True,False,False,False,False,False,False,False
221,2.78,3.02,False,True,False,False,False,False,False,False,False
221,3.08,3.02,False,True,False,False,False,False,False,False,False
221,3.23,3.07,False,True,False,False,False,False,False,False,False
221,2.73,3.02,False,True,False,False,False,False,False,False,False
221,2.9,2.98,False,True,False,False,False,False,False,False,False
221,3.19,2.98,False,True,False,False,False,False,False,False,False
221,3.15,2.98,False,True,False,False,False,False,False,False,False
221,2.71,2.68,False,True,False,False,False,False,False,False,False
221,2.78,2.68,False,True,False,False,False,False,False,False,False
221,2.76,2.68,False,True,False,False,False,False,False,False,False
221,3.59,3.38,False,True,False,False,False,False,False,False,False
230,3.19,3.49,False,True,False,False,False,False,False,False,False
241,3.57,3.64,False,True,False,False,False,False,False,False,False
241,3.39,3.56,False,True,False,False,False,False,False,False,False
300,2.44,3.16,False,True,False,False,False,False,False,False,False
300,3.11,3.09,False,True,False,False,False,False,False,False,False
300,2.77,3.09,False,True,False,False,False,False,False,False,False
321,3.2,3.09,False,True,False,False,False,False,False,False,False
321,3.37,3.46,False,True,False,False,False,False,False,False,False
321,3.62,3.46,False,True,False,False,False,False,False,False,False
321,3.58,3.46,False,True,False,False,False,False,False,False,False
321,3.32,3.23,False,True,False,False,False,False,False,False,False
321,3.34,3.23,False,True,False,False,False,False,False,False,False
392,3.85,2.58,False,True,False,False,False,False,False,False,False
411,3.06,2.99,False,True,False,False,False,False,False,False,False
412,3.28,3.29,False,True,False,False,False,False,False,False,False
423,3.88,3.83,False,True,False,False,False,False,False,False,False
423,3.63,3.8,False,True,False,False,False,False,False,False,False
424,3.23,3.23,False,True,False,False,False,False,False,False,False
435,3.63,3.69,False,True,False,False,False,False,False,False,False
435,3.58,3.69,False,True,False,False,False,False,False,False,False
445,3.85,3.77,False,True,False,False,False,False,False,False,False
445,3.81,3.77,False,True,False,False,False,False,False,False,False
447,3.98,3.87,False,True,False,False,False,False,False,False,False
463,3.91,3.76,False,True,False,False,False,False,False,False,False
500,3.36,3.53,False,True,False,False,False,False,False,False,False
501,3.54,3.52,False,True,False,False,False,False,False,False,False
501,3.56,3.52,False,True,False,False,False,False,False,False,False
501,3.45,3.52,False,True,False,False,False,False,False,False,False
511,3.67,3.58,False,True,False,False,False,False,False,False,False
511,3.57,3.63,False,True,False,False,False,False,False,False,False
511,3.58,3.58,False,True,False,False,False,False,False,False,False
511,3.47,3.52,False,True,False,False,False,False,False,False,False
511,3.58,3.63,False,True,False,False,False,False,False,False,False
511,3.56,3.52,False,True,False,False,False,False,False,False,False
512,3.61,3.56,False,True,False,False,False,False,False,False,False
512,3.62,3.56,False,True,False,False,False,False,False,False,False
516,3.66,3.56,False,True,False,False,False,False,False,False,False
520,3.63,3.64,False,True,False,False,False,False,False,False,False
520,3.88,3.49,False,True,False,False,False,False,False,False,False
521,3.23,3.58,False,True,False,False,False,False,False,False,False
521,3.56,3.58,False,True,False,False,False,False,False,False,False
530,3.61,3.49,False,True,False,False,False,False,False,False,False
541,3.86,3.87,False,True,False,False,False,False,False,False,False
545,3.66,3.77,False,True,False,False,False,False,False,False,False
563,3.91,3.76,False,True,False,False,False,False,False,False,False
566,3.41,3.53,False,True,False,False,False,False,False,False,False
571,3.55,3.6,False,True,False,False,False,False,False,False,False
571,3.62,3.6,False,True,False,False,False,False,False,False,False
575,3.58,3.55,False,True,False,False,False,False,False,False,False
578,3.7,3.55,False,True,False,False,False,False,False,False,False
580,3.52,3.16,False,True,False,False,False,False,False,False,False
580,3.72,3.59,False,True,False,False,False,False,False,False,False
580,3.63,3.56,False,True,False,False,False,False,False,False,False
580,3.67,3.69,False,True,False,False,False,False,False,False,False
101,3.1,2.9,False,False,False,False,False,False,True,False,False
101,2.71,2.9,False,False,False,False,False,False,True,False,False
102,3.31,3.42,False,False,False,False,False,False,True,False,False
103,2.73,3.3,False,False,False,False,False,False,True,False,False
103,2.94,3.14,False,False,False,False,False,False,True,False,False
103,2.97,3.14,False,False,False,False,False,False,True,False,False
104,3.32,3.44,False,False,False,False,False,False,True,False,False
101,3.36,3.59,True,False,False,False,False,False,False,False,False
101,3.01,3.45,True,False,False,False,False,False,False,False,False
120,3.25,3.44,True,False,False,False,False,False,False,False,False
140,3.41,3.59,True,False,False,False,False,False,False,False,False
150,3.58,3.83,True,False,False,False,False,False,False,False,False
220,3.4,3.6,True,False,False,False,False,False,False,False,False
232,3.55,3.59,True,False,False,False,False,False,False,False,False
302,3.94,3.86,True,False,False,False,False,False,False,False,False
345,3.85,3.86,True,False,False,False,False,False,False,False,False
349,3.14,3.59,True,False,False,False,False,False,False,False,False
398,3.41,3.41,True,False,False,False,False,False,False,False,False
414,3.76,3.75,True,False,False,False,False,False,False,False,False
416,3.56,3.56,True,False,False,False,False,False,False,False,False
420,3.78,3.66,True,False,False,False,False,False,False,False,False
426,3.82,3.78,True,False,False,False,False,False,False,False,False
428,3.62,3.6,True,False,False,False,False,False,False,False,False
461,3.64,3.45,True,False,False,False,False,False,False,False,False
465,3.81,3.74,True,False,False,False,False,False,False,False,False
466,3.88,3.59,True,False,False,False,False,False,False,False,False
469,3.83,3.71,True,False,False,False,False,False,False,False,False
471,3.64,3.52,True,False,False,False,False,False,False,False,False
480,3.34,3.27,True,False,False,False,False,False,False,False,False
514,3.97,3.75,True,False,False,False,False,False,False,False,False
519,3.98,3.56,True,False,False,False,False,False,False,False,False
126,3.54,3.72,False,False,False,False,False,False,False,False,True
129,3.49,3.36,False,False,False,False,False,False,False,False,True
143,3.91,3.78,False,False,False,False,False,False,False,False,True
200,3.7,3.51,False,False,False,False,False,False,False,False,True
200,3.46,3.46,False,False,False,False,False,False,False,False,True
200,3.54,3.17,False,False,False,False,False,False,False,False,True
210,3.17,3.81,False,False,False,False,False,False,False,False,True
100,3.8,3.64,False,False,False,False,False,False,False,False,True
261,3.0,3.6,False,False,False,False,False,False,False,False,True
310,3.28,3.28,False,False,False,False,False,False,False,False,True
320,3.34,3.34,False,False,False,False,False,False,False,False,True
361,3.29,3.58,False,False,False,False,False,False,False,False,True
400,3.62,3.58,False,False,False,False,False,False,False,False,True
402,3.45,3.37,False,False,False,False,False,False,False,False,True
410,3.37,3.31,False,False,False,False,False,False,False,False,True
420,3.35,3.42,False,False,False,False,False,False,False,False,True
450,3.19,3.34,False,False,False,False,False,False,False,False,True
495,3.97,3.6,False,False,False,False,False,False,False,False,True
101,3.63,3.12,False,False,False,False,False,True,False,False,False
101,3.62,3.23,False,False,False,False,False,True,False,False,False
103,3.13,3.25,False,False,False,False,False,True,False,False,False
104,3.42,3.43,False,False,False,False,False,True,False,False,False
106,3.65,3.76,False,False,False,False,False,True,False,False,False
204,3.1,3.28,False,False,False,False,False,True,False,False,False
221,3.0,3.47,False,False,False,False,False,True,False,False,False
379,3.41,3.5,False,False,False,False,False,True,False,False,False
406,3.08,3.26,False,False,False,False,False,True,False,False,False
438,3.59,3.2,False,False,False,False,False,True,False,False,False
468,3.86,3.74,False,False,False,False,False,True,False,False,False
473,3.75,3.5,False,False,False,False,False,True,False,False,False
480,3.63,3.37,False,False,False,False,False,True,False,False,False
100,3.31,3.14,False,False,False,False,False,True,False,False,False
100,3.46,3.46,False,False,False,False,False,True,False,False,False
107,3.27,3.14,False,False,False,False,False,True,False,False,False
117,2.91,2.8,False,False,False,False,False,True,False,False,False
117,3.23,3.43,False,False,False,False,False,True,False,False,False
118,2.97,3.27,False,False,False,False,False,True,False,False,False
411,2.87,3.17,False,False,False,False,False,True,False,False,False
470,3.33,3.23,False,False,False,False,False,True,False,False,False
101,3.47,3.47,False,False,False,False,False,False,True,False,False
101,3.37,3.52,False,False,False,False,False,False,True,False,False
101,3.05,3.16,False,False,False,False,False,False,True,False,False
101,2.61,2.96,False,False,False,False,False,False,True,False,False
103,2.84,3.06,False,False,False,False,False,False,True,False,False
103,3.42,3.57,False,False,False,False,False,False,True,False,False
250,3.85,3.23,False,False,False,False,False,False,True,False,False
260,3.26,2.99,False,False,False,False,False,False,True,False,False
270,3.76,3.59,False,False,False,False,False,False,True,False,False
100,3.89,3.5,False,False,False,False,False,False,False,False,True
100,3.46,3.61,False,False,False,False,False,False,False,False,True
100,3.62,3.56,False,False,False,False,False,False,False,False,True
100,3.65,3.56,False,False,False,False,False,False,False,False,True
100,3.52,3.5,False,False,False,False,False,False,False,False,True
100,3.02,3.36,False,False,False,False,False,False,False,False,True
225,3.81,3.58,False,False,False,False,False,False,False,False,True
240,3.24,3.68,False,False,False,False,False,False,False,False,True
296,3.81,3.72,False,False,False,False,False,False,False,False,True
296,3.8,3.68,False,False,False,False,False,False,False,False,True
350,3.34,3.53,False,False,False,False,False,False,False,False,True
101,3.74,3.87,False,False,False,False,False,False,False,False,True
101,3.58,3.58,False,False,False,False,False,False,False,False,True
101,3.34,3.47,False,False,False,False,False,False,False,False,True
101,3.57,3.59,False,False,False,False,False,False,False,False,True
101,3.55,3.59,False,False,False,False,False,False,False,False,True
101,3.62,3.67,False,False,False,False,False,False,False,False,True
101,3.48,3.58,False,False,False,False,False,False,False,False,True
101,2.97,3.4,False,False,False,False,False,False,False,False,True
101,3.27,3.54,False,False,False,False,False,False,False,False,True
101,3.6,3.87,False,False,False,False,False,False,False,False,True
101,3.26,3.54,False,False,False,False,False,False,False,False,True
101,2.77,3.03,False,False,False,False,False,False,False,False,True
101,3.47,3.47,False,False,False,False,False,False,False,False,True
101,3.66,3.15,False,False,False,False,False,False,False,False,True
101,3.47,3.69,False,False,False,False,False,False,False,False,True
101,3.7,3.63,False,False,False,False,False,False,False,False,True
101,3.32,3.32,False,False,False,False,False,False,False,False,True
101,3.87,3.75,False,False,False,False,False,False,False,False,True
101,3.13,3.56,False,False,False,False,False,False,False,False,True
101,3.96,3.75,False,False,False,False,False,False,False,False,True
101,3.53,3.47,False,False,False,False,False,False,False,False,True
101,2.75,3.03,False,False,False,False,False,False,False,False,True
101,3.64,3.58,False,False,False,False,False,False,False,False,True
101,3.23,3.69,False,False,False,False,False,False,False,False,True
101,3.41,3.67,False,False,False,False,False,False,False,False,True
101,3.55,3.66,False,False,False,False,False,False,False,False,True
101,3.42,3.42,False,False,False,False,False,False,False,False,True
101,3.6,3.15,False,False,False,False,False,False,False,False,True
101,3.41,3.45,False,False,False,False,False,False,False,False,True
101,2.94,2.8,False,False,False,False,False,False,False,False,True
101,2.81,3.1,False,False,False,False,False,False,False,False,True
101,2.91,3.1,False,False,False,False,False,False,False,False,True
101,3.77,3.45,False,False,False,False,False,False,False,False,True
101,3.07,2.8,False,False,False,False,False,False,False,False,True
101,3.73,3.89,False,False,False,False,False,False,False,False,True
101,3.94,3.73,False,False,False,False,False,False,False,False,True
101,3.97,3.89,False,False,False,False,False,False,False,False,True
101,3.8,3.73,False,False,False,False,False,False,False,False,True
101,3.2,3.56,False,False,False,False,False,False,False,False,True
101,3.8,3.73,False,False,False,False,False,False,False,False,True
101,3.86,3.73,False,False,False,False,False,False,False,False,True
100,2.71,2.95,False,False,False,False,False,False,False,False,True
100,2.98,2.95,False,False,False,False,False,False,False,False,True
100,2.76,2.95,False,False,False,False,False,False,False,False,True
201,3.91,3.67,False,False,False,False,False,False,False,False,True
250,3.48,3.56,False,False,False,False,False,False,False,False,True
370,3.16,3.05,False,False,False,False,False,False,False,False,True
385,3.55,3.53,False,False,False,False,False,False,False,False,True
101,3.74,3.63,False,False,False,False,False,False,False,False,True
101,3.58,3.48,False,False,False,False,False,False,False,False,True
105,3.73,3.83,False,False,False,False,False,False,False,False,True
105,3.87,3.36,False,False,False,False,False,False,False,False,True
120,3.32,3.51,False,False,False,False,False,False,False,False,True
220,3.31,3.33,False,False,False,False,False,False,False,False,True
225,2.99,3.51,False,False,False,False,False,False,False,False,True
290,3.19,3.33,False,False,False,False,False,False,False,False,True
301,3.13,3.19,False,False,False,False,False,False,False,False,True
340,3.25,3.5,False,False,False,False,False,False,False,False,True
401,3.5,3.72,False,False,False,False,False,False,False,False,True
405,3.4,3.46,False,False,False,False,False,False,False,False,True
425,3.44,3.63,False,False,False,False,False,False,False,False,True
100,3.52,3.58,False,False,False,False,False,True,False,False,False
100,3.56,3.6,False,False,False,False,False,True,False,False,False
100,3.44,3.47,False,False,False,False,False,True,False,False,False
100,3.42,3.51,False,False,False,False,False,True,False,False,False
100,3.4,3.51,False,False,False,False,False,True,False,False,False
100,3.55,3.51,False,False,False,False,False,True,False,False,False
100,3.65,3.58,False,False,False,False,False,True,False,False,False
100,3.58,3.51,False,False,False,False,False,True,False,False,False
100,3.63,3.6,False,False,False,False,False,True,False,False,False
100,3.62,3.51,False,False,False,False,False,True,False,False,False
100,3.51,3.47,False,False,False,False,False,True,False,False,False
102,3.25,3.57,False,False,False,False,False,True,False,False,False
102,3.43,3.4,False,False,False,False,False,True,False,False,False
105,3.07,3.63,False,False,False,False,False,True,False,False,False
120,2.36,2.84,False,False,False,False,False,True,False,False,False
120,2.38,2.82,False,False,False,False,False,True,False,False,False
130,3.39,3.45,False,False,False,False,False,True,False,False,False
141,3.26,3.27,False,False,False,False,False,True,False,False,False
141,3.42,3.16,False,False,False,False,False,True,False,False,False
141,3.32,3.55,False,False,False,False,False,True,False,False,False
141,3.3,3.27,False,False,False,False,False,True,False,False,False
141,3.51,3.55,False,False,False,False,False,True,False,False,False
142,3.73,3.6,False,False,False,False,False,True,False,False,False
142,3.6,3.6,False,False,False,False,False,True,False,False,False
142,3.48,3.6,False,False,False,False,False,True,False,False,False
171,3.41,3.56,False,False,False,False,False,True,False,False,False
172,3.73,3.51,False,False,False,False,False,True,False,False,False
172,3.42,3.34,False,False,False,False,False,True,False,False,False
220,2.95,2.87,False,False,False,False,False,True,False,False,False
252,3.33,3.34,False,False,False,False,False,True,False,False,False
252,3.4,3.34,False,False,False,False,False,True,False,False,False
258,3.16,3.16,False,False,False,False,False,True,False,False,False
259,3.12,3.45,False,False,False,False,False,True,False,False,False
260,3.19,3.04,False,False,False,False,False,True,False,False,False
263,3.45,3.28,False,False,False,False,False,True,False,False,False
264,3.82,3.62,False,False,False,False,False,True,False,False,False
271,3.12,3.05,False,False,False,False,False,True,False,False,False
286,3.6,3.54,False,False,False,False,False,True,False,False,False
300,3.33,3.4,False,False,False,False,False,True,False,False,False
335,3.3,3.1,False,False,False,False,False,True,False,False,False
380,3.7,3.31,False,False,False,False,False,True,False,False,False
381,3.37,3.37,False,False,False,False,False,True,False,False,False
390,3.54,3.51,False,False,False,False,False,True,False,False,False
422,3.32,3.4,False,False,False,False,False,True,False,False,False
439,3.47,3.41,False,False,False,False,False,True,False,False,False
100,3.46,3.28,True,False,False,False,False,False,False,False,False
105,3.36,3.54,True,False,False,False,False,False,False,False,False
105,3.2,3.54,True,False,False,False,False,False,False,False,False
105,3.13,3.54,True,False,False,False,False,False,False,False,False
105,3.35,3.54,True,False,False,False,False,False,False,False,False
105,3.14,3.54,True,False,False,False,False,False,False,False,False
106,3.37,2.98,True,False,False,False,False,False,False,False,False
107,3.56,3.65,True,False,False,False,False,False,False,False,False
107,3.58,3.65,True,False,False,False,False,False,False,False,False
107,3.5,3.65,True,False,False,False,False,False,False,False,False
107,3.55,3.65,True,False,False,False,False,False,False,False,False
100,2.7,3.2,False,False,False,False,False,False,False,False,True
105,3.54,3.72,False,False,False,False,False,False,False,False,True
105,3.14,3.35,False,False,False,False,False,False,False,False,True
150,3.77,3.55,False,False,False,False,False,False,False,False,True
151,3.55,2.67,False,False,False,False,False,False,False,False,True
199,3.85,3.46,False,False,False,False,False,False,False,False,True
204,2.93,3.25,False,False,False,False,False,False,False,False,True
270,3.5,3.34,False,False,False,False,False,False,False,False,True
360,3.5,3.38,False,False,False,False,False,False,False,False,True
360,3.4,3.38,False,False,False,False,False,False,False,False,True
360,3.3,3.38,False,False,False,False,False,False,False,False,True
411,3.2,3.44,False,False,False,False,False,False,False,False,True
426,3.15,3.38,False,False,False,False,False,False,False,False,True
463,3.75,3.78,False,False,False,False,False,False,False,False,True
471,3.64,3.74,False,False,False,False,False,False,False,False,True
472,3.71,3.55,False,False,False,False,False,False,False,False,True
501,3.52,3.33,False,False,False,False,False,False,False,False,True
534,3.9,3.57,False,False,False,False,False,False,False,False,True
300,3.21,3.21,False,False,False,True,False,False,False,False,False
300,2.92,2.94,False,False,False,True,False,False,False,False,False
300,3.05,3.33,False,False,False,True,False,False,False,False,False
310,3.58,3.26,False,False,False,True,False,False,False,False,False
360,3.28,3.25,False,False,False,True,False,False,False,False,False
410,3.29,2.83,False,False,False,True,False,False,False,False,False
411,3.31,3.32,False,False,False,True,False,False,False,False,False
412,2.91,2.94,False,False,False,True,False,False,False,False,False
430,2.89,3.11,False,False,False,True,False,False,False,False,False
522,3.48,3.4,False,False,False,True,False,False,False,False,False
523,3.6,3.68,False,False,False,True,False,False,False,False,False
524,3.61,3.54,False,False,False,True,False,False,False,False,False
529,3.86,3.41,False,False,False,True,False,False,False,False,False
598,3.77,3.71,False,False,False,True,False,False,False,False,False
101,3.56,3.73,False,False,False,False,False,False,False,False,True
102,3.85,3.51,False,False,False,False,False,False,False,False,True
375,3.92,3.8,False,False,False,False,False,False,False,False,True
474,3.85,3.73,False,False,False,False,False,False,False,False,True
475,3.76,3.73,False,False,False,False,False,False,False,False,True
202,2.62,3.16,False,False,False,False,False,False,False,False,True
490,3.57,3.48,False,False,False,False,False,False,False,False,True
103,3.37,3.37,False,False,False,False,False,False,True,False,False
240,3.5,3.51,False,False,False,False,False,False,True,False,False
201,2.69,2.97,False,False,False,False,False,False,True,False,False
201,3.21,3.21,False,False,False,False,False,False,True,False,False
199,3.64,3.5,False,False,False,False,False,False,False,True,False
200,3.0,3.35,False,False,False,False,False,False,False,True,False
200,3.18,3.35,False,False,False,False,False,False,False,True,False
205,2.75,3.01,False,False,False,False,False,False,False,True,False
311,3.5,3.43,False,False,False,False,False,False,False,True,False
360,3.62,3.67,False,False,False,False,False,False,False,True,False
100,3.44,3.51,False,False,False,False,False,False,False,False,True
100,3.7,3.54,False,False,False,False,False,False,False,False,True
101,3.96,3.8,False,False,False,False,False,False,False,False,True
101,3.75,3.54,False,False,False,False,False,False,False,False,True
102,3.91,3.91,False,False,False,False,False,False,False,False,True
102,3.92,3.89,False,False,False,False,False,False,False,False,True
