Subject,Number,Primary Instructor,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
IE,300,KING,2.6,2.94,False,False,False,True,False,False,False,False,False
IE,310,OH,3.39,3.22,False,False,False,True,False,False,False,False,False
IE,330,KING,2.72,2.94,False,False,False,True,False,False,False,False,False
IE,340,JONES,3.91,3.91,False,False,False,True,False,False,False,False,False
IE,361,WANG,3.51,3.54,False,False,False,True,False,False,False,False,False
IE,370,STOLYAR,3.51,3.1,False,False,False,True,False,False,False,False,False
IE,413,JACOBSON,2.32,2.83,False,False,False,True,False,False,False,False,False
IE,420,FENG,3.14,3.4,False,False,False,True,False,False,False,False,False
IE,431,KIM,3.38,3.38,False,False,False,True,False,False,False,False,False
IE,498,GARG,3.57,3.57,False,False,False,True,False,False,False,False,False
IE,510,SUN,3.6,3.5,False,False,False,True,False,False,False,False,False
IE,525,CHRONOPOULOU,3.43,3.31,False,False,False,True,False,False,False,False,False
IE,526,SOWERS,3.47,3.33,False,False,False,True,False,False,False,False,False
IE,531,SREENIVAS,3.53,3.68,False,False,False,True,False,False,False,False,False
IHLT,102,DIFILIPPO,3.76,3.72,False,False,False,False,False,False,False,False,True
IHLT,232,BOBITT,3.83,3.8,False,False,False,False,False,False,False,False,True
IHLT,375,BOBITT,3.9,3.8,False,False,False,False,False,False,False,False,True
IHLT,474,FRASCA,3.8,3.73,False,False,False,False,False,False,False,False,True
IHLT,475,FRASCA,3.78,3.73,False,False,False,False,False,False,False,False,True
INFO,102,CUNNINGHAM,3.6,3.47,False,False,False,False,False,False,False,False,True
INFO,202,KNOX,3.27,3.7,False,False,False,False,False,False,False,False,True
INFO,403,CERMAK,3.66,3.83,False,False,False,False,False,False,False,False,True
INFO,490,GINGER,3.38,3.37,False,False,False,False,False,False,False,False,True
INFO,490,BRUNNER,3.41,3.48,False,False,False,False,False,False,False,False,True
IS,404,MITTS SMITH,3.97,3.97,False,False,False,False,False,False,False,False,True
IS,409,MCDOWELL,3.73,3.87,False,False,False,False,False,False,False,False,True
IS,452,WICKES,3.77,3.57,False,False,False,False,False,False,False,False,True
IS,490,TRAINOR,3.5,3.75,False,False,False,False,False,False,False,False,True
IS,501,SMITH,3.88,3.93,False,False,False,False,False,False,False,False,True
IS,502,LABARRE,3.89,3.85,False,False,False,False,False,False,False,False,True
IS,502,OCEPEK,3.76,3.63,False,False,False,False,False,False,False,False,True
IS,504,HOLBA PUACZ,3.84,3.91,False,False,False,False,False,False,False,False,True
IS,508,BARNHART,3.92,3.9,False,False,False,False,False,False,False,False,True
IS,527,SMITH,3.93,3.92,False,False,False,False,False,False,False,False,True
IS,540,SONG,3.96,3.95,False,False,False,False,False,False,False,False,True
IS,542,TORVIK,3.92,3.9,False,False,False,False,False,False,False,False,True
IS,543,DARCH,3.61,3.69,False,False,False,False,False,False,False,False,True
IS,547,COOKE,3.91,3.79,False,False,False,False,False,False,False,False,True
IS,561,SCHNEIDER,3.71,3.78,False,False,False,False,False,False,False,False,True
IS,562,MCDONOUGH,3.67,3.66,False,False,False,False,False,False,False,False,True
IS,590,GOUGH,3.88,3.76,False,False,False,False,False,False,False,False,True
IS,590,TILLEY,3.95,3.8,False,False,False,False,False,False,False,False,True
IS,590,FENLON,3.81,3.81,False,False,False,False,False,False,False,False,True
IS,590,WONG,3.8,3.84,False,False,False,False,False,False,False,False,True
IS,590,WEIBLE,3.85,3.69,False,False,False,False,False,False,False,False,True
IS,590,WEIBLE,3.87,3.69,False,False,False,False,False,False,False,False,True
JOUR,200,CRAFT,3.03,3.01,False,False,False,False,False,False,False,True,False
JOUR,205,HEUMAN,3.42,3.4,False,False,False,False,False,False,False,True,False
JOUR,250,FENG,2.95,3.22,False,False,False,False,False,False,False,True,False
JOUR,311,HOLDEN,3.4,3.43,False,False,False,False,False,False,False,True,False
JOUR,361,MCDONALD,3.41,3.5,False,False,False,False,False,False,False,True,False
JOUR,453,HOLLEY,3.46,3.57,False,False,False,False,False,False,False,True,False
KIN,100,BOX,3.84,3.86,False,False,False,False,False,False,False,False,True
KIN,100,KINDER,3.89,3.68,False,False,False,False,False,False,False,False,True
KIN,100,KINDER,3.88,3.68,False,False,False,False,False,False,False,False,True
KIN,102,BOX,3.95,3.86,False,False,False,False,False,False,False,False,True
KIN,102,BOX,3.79,3.86,False,False,False,False,False,False,False,False,True
KIN,102,ADAMSON,3.95,3.57,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.66,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.38,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.71,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.84,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.89,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.82,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.71,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.77,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.67,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.36,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.33,3.64,False,False,False,False,False,False,False,False,True
KIN,104,PARK,3.44,3.64,False,False,False,False,False,False,False,False,True
KIN,107,CHIZEWSKI,3.96,3.76,False,False,False,False,False,False,False,False,True
KIN,109,KINDER,3.79,3.68,False,False,False,False,False,False,False,False,True
KIN,109,MORALES,3.79,3.81,False,False,False,False,False,False,False,False,True
KIN,111,ELLIOTT,3.81,3.9,False,False,False,False,False,False,False,False,True
KIN,120,SCOTT,2.89,3.21,False,False,False,False,False,False,False,False,True
KIN,122,BENSKEN,3.4,3.71,False,False,False,False,False,False,False,False,True
KIN,122,BENSKEN,3.67,3.71,False,False,False,False,False,False,False,False,True
KIN,125,O'NEILL,3.9,3.88,False,False,False,False,False,False,False,False,True
KIN,140,GOTHE,3.32,3.52,False,False,False,False,False,False,False,False,True
KIN,142,SYDNOR,3.84,3.55,False,False,False,False,False,False,False,False,True
KIN,150,BOPPART,3.06,3.17,False,False,False,False,False,False,False,False,True
KIN,201,SHELLEY,3.9,3.66,False,False,False,False,False,False,False,False,True
KIN,247,MULLEN,3.8,3.43,False,False,False,False,False,False,False,False,True
KIN,247,PHANSIKAR,3.89,3.83,False,False,False,False,False,False,False,False,True
KIN,249,LITTLEFIELD,3.73,3.57,False,False,False,False,False,False,False,False,True
KIN,259,CARLSON,2.59,3.32,False,False,False,False,False,False,False,False,True
KIN,262,CARLSON,3.0,3.32,False,False,False,False,False,False,False,False,True
KIN,268,MCLOUGHLIN,3.42,3.6,False,False,False,False,False,False,False,False,True
KIN,340,PETRUZZELLO,3.49,3.48,False,False,False,False,False,False,False,False,True
KIN,346,SYDNOR,3.81,3.55,False,False,False,False,False,False,False,False,True
KIN,352,BURD,3.45,3.51,False,False,False,False,False,False,False,False,True
KIN,355,RICE,3.18,3.51,False,False,False,False,False,False,False,False,True
KIN,369,CRULL,3.83,3.72,False,False,False,False,False,False,False,False,True
KIN,401,ZHU,3.69,3.43,False,False,False,False,False,False,False,False,True
KIN,443,PETRUZZELLO,3.75,3.48,False,False,False,False,False,False,False,False,True
KIN,452,KONOPKA,3.27,3.23,False,False,False,False,False,False,False,False,True
KIN,494,KHAN,3.93,3.67,False,False,False,False,False,False,False,False,True
LA,314,KRASZEWSKA,3.4,3.66,False,False,False,False,True,False,False,False,False
LA,314,KRASZEWSKA,3.59,3.66,False,False,False,False,True,False,False,False,False
LA,314,KRASZEWSKA,3.79,3.66,False,False,False,False,True,False,False,False,False
LA,480,DEAL,3.39,3.53,False,False,False,False,True,False,False,False,False
LAS,102,SORANSO,3.8,3.61,False,False,False,False,False,False,False,False,True
LAS,399,SORANSO,3.85,3.61,False,False,False,False,False,False,False,False,True
LAS,399,CHLEBANOWSKI,3.9,3.85,False,False,False,False,False,False,False,False,True
LAW,501,KORDIK,3.51,3.37,False,False,False,False,False,False,False,False,True
LAW,604,HURD,3.19,3.24,False,False,False,False,False,False,False,False,True
LAW,631,LAWLESS,3.37,3.35,False,False,False,False,False,False,False,False,True
LAW,638,BOHM,3.49,3.41,False,False,False,False,False,False,False,False,True
LAW,680,KORDIK,3.37,3.37,False,False,False,False,False,False,False,False,True
LER,542,LAMARE,3.9,3.84,False,False,False,False,False,False,False,False,True
LER,545,FORSYTHE,3.62,3.63,False,False,False,False,False,False,False,False,True
LER,562,WIEGAND,3.89,3.73,False,False,False,False,False,False,False,False,True
LER,565,WON,3.7,3.7,False,False,False,False,False,False,False,False,True
LER,568,WEAVER,3.27,3.39,False,False,False,False,False,False,False,False,True
LER,569,BENTON,3.86,3.78,False,False,False,False,False,False,False,False,True
LER,590,PARK,3.84,3.75,False,False,False,False,False,False,False,False,True
LER,590,SCHULTZ,3.79,3.78,False,False,False,False,False,False,False,False,True
LER,590,KRAMER,3.79,3.73,False,False,False,False,False,False,False,False,True
LER,590,WEAVER,3.4,3.39,False,False,False,False,False,False,False,False,True
LER,593,MARTOCCHIO,3.9,3.84,False,False,False,False,False,False,False,False,True
LER,595,KRAMER,3.83,3.73,False,False,False,False,False,False,False,False,True
LING,100,WEISSMAN,3.32,3.39,False,False,False,False,False,True,False,False,False
LING,111,BHATT,3.59,3.59,False,False,False,False,False,True,False,False,False
LING,210,IM,3.33,3.33,False,False,False,False,False,True,False,False,False
LING,225,CHOI,2.74,2.86,False,False,False,False,False,True,False,False,False
LING,250,SMALLS,3.18,3.59,False,False,False,False,False,True,False,False,False
LING,270,ADAMS,3.51,3.55,False,False,False,False,False,True,False,False,False
LING,301,TALIC,3.11,3.21,False,False,False,False,False,True,False,False,False
LING,307,LASERSOHN,3.07,3.06,False,False,False,False,False,True,False,False,False
LING,406,GIRJU,3.49,3.68,False,False,False,False,False,True,False,False,False
LING,489,KANG,3.71,3.83,False,False,False,False,False,True,False,False,False
LLS,100,MADARIETA,3.29,3.57,False,False,False,False,False,False,False,False,True
LLS,100,MADARIETA,3.18,3.57,False,False,False,False,False,False,False,False,True
LLS,100,ORTIZ,3.69,3.33,False,False,False,False,False,False,False,False,True
LLS,238,CAMACHO,3.42,3.42,False,False,False,False,False,False,False,False,True
LLS,250,MOLINA,3.79,3.48,False,False,False,False,False,False,False,False,True
LLS,265,COYOCA,3.4,3.39,False,False,False,False,False,False,False,False,True
LLS,355,DOWLING,3.53,3.61,False,False,False,False,False,False,False,False,True
MACS,100,HELMKE,3.7,3.58,False,False,False,False,False,False,False,False,True
MACS,100,HELMKE,3.31,3.58,False,False,False,False,False,False,False,False,True
MACS,100,HELMKE,3.5,3.58,False,False,False,False,False,False,False,False,True
MACS,100,FAUST,3.73,3.73,False,False,False,False,False,False,False,False,True
MACS,100,MUKHOPADHYAY,3.63,3.73,False,False,False,False,False,False,False,False,True
MACS,100,GAO,3.66,3.7,False,False,False,False,False,False,False,False,True
MACS,100,GAO,3.75,3.7,False,False,False,False,False,False,False,False,True
MACS,100,GU,3.43,3.66,False,False,False,False,False,False,False,False,True
MACS,100,MUKHOPADHYAY,3.57,3.73,False,False,False,False,False,False,False,False,True
MACS,100,PENG,3.38,3.6,False,False,False,False,False,False,False,False,True
MACS,100,CARRILLO FUCHS,3.17,3.63,False,False,False,False,False,False,False,False,True
MACS,100,CARRILLO FUCHS,3.17,3.63,False,False,False,False,False,False,False,False,True
MACS,100,CARRILLO FUCHS,3.78,3.63,False,False,False,False,False,False,False,False,True
MACS,100,MCSWAIN,3.36,3.58,False,False,False,False,False,False,False,False,True
MACS,101,DAS,3.09,3.39,False,False,False,False,False,False,False,False,True
MACS,101,AHN,3.29,3.55,False,False,False,False,False,False,False,False,True
MACS,101,BAN,3.2,3.57,False,False,False,False,False,False,False,False,True
MACS,101,DAS,2.93,3.39,False,False,False,False,False,False,False,False,True
MACS,101,AHN,3.54,3.55,False,False,False,False,False,False,False,False,True
MACS,101,MALO,3.49,3.67,False,False,False,False,False,False,False,False,True
MACS,101,WILSON,2.9,2.8,False,False,False,False,False,False,False,False,True
MACS,101,LIN,3.44,3.76,False,False,False,False,False,False,False,False,True
MACS,101,LIN,3.76,3.76,False,False,False,False,False,False,False,False,True
MACS,101,WILSON,2.69,2.8,False,False,False,False,False,False,False,False,True
MACS,101,BAN,3.59,3.57,False,False,False,False,False,False,False,False,True
MACS,101,KRISTENSEN,3.65,3.64,False,False,False,False,False,False,False,False,True
MACS,101,MALO,3.63,3.67,False,False,False,False,False,False,False,False,True
MACS,166,OYALLON-KOLOSKI,3.48,3.29,False,False,False,False,False,False,False,False,True
MACS,199,PARROTT,3.22,3.38,False,False,False,False,False,False,False,False,True
MACS,224,LEWIS,3.93,3.86,False,False,False,False,False,False,False,False,True
MACS,262,LONG,3.0,3.15,False,False,False,False,False,False,False,False,True
MACS,264,GROSSE,3.0,2.89,False,False,False,False,False,False,False,False,True
MACS,295,KNIPP,3.95,3.78,False,False,False,False,False,False,False,False,True
MACS,320,SALVO,3.89,3.9,False,False,False,False,False,False,False,False,True
MACS,320,BROWN,3.3,3.46,False,False,False,False,False,False,False,False,True
MACS,321,KNIPP,3.88,3.78,False,False,False,False,False,False,False,False,True
MACS,323,KURT,3.81,3.71,False,False,False,False,False,False,False,False,True
MACS,351,REISNER,3.11,3.16,False,False,False,False,False,False,False,False,True
MACS,356,RUEHLICKE,3.65,3.5,False,False,False,False,False,False,False,False,True
MACS,466,TIERNEY,3.47,3.41,False,False,False,False,False,False,False,False,True
MATH,103,HOFFMEISTER,3.52,3.13,False,False,False,False,False,True,False,False,False
MATH,117,HOFFMEISTER,3.64,3.13,False,False,False,False,False,True,False,False,False
MATH,124,WRIGHT,3.05,3.34,False,False,False,False,False,True,False,False,False
MATH,124,WRIGHT,3.62,3.34,False,False,False,False,False,True,False,False,False
MATH,124,MADDEN,3.21,3.24,False,False,False,False,False,True,False,False,False
MATH,124,MADDEN,3.27,3.24,False,False,False,False,False,True,False,False,False
MATH,124,MASTROENI,3.02,3.02,False,False,False,False,False,True,False,False,False
MATH,124,REDDY,3.19,2.74,False,False,False,False,False,True,False,False,False
MATH,124,REDDY,2.74,2.74,False,False,False,False,False,True,False,False,False
MATH,181,BURSON,3.3,3.3,False,False,False,False,False,True,False,False,False
MATH,210,BUYSSE,2.89,3.17,False,False,False,False,False,True,False,False,False
MATH,213,ZHANG,3.3,3.06,False,False,False,False,False,True,False,False,False
MATH,213,ZHANG,2.98,3.06,False,False,False,False,False,True,False,False,False
MATH,220,FOLWACZNY,2.47,2.88,False,False,False,False,False,True,False,False,False
MATH,220,FOLWACZNY,2.53,2.88,False,False,False,False,False,True,False,False,False
MATH,220,CLIFTON,3.12,3.11,False,False,False,False,False,True,False,False,False
MATH,225,IVANOV,2.97,3.0,False,False,False,False,False,True,False,False,False
MATH,225,IVANOV,3.0,3.0,False,False,False,False,False,True,False,False,False
MATH,231,PETRICKOVA,2.87,2.95,False,False,False,False,False,True,False,False,False
MATH,231,PETRICKOVA,2.87,2.95,False,False,False,False,False,True,False,False,False
MATH,231,MARTINEZ ROBLES,2.88,2.9,False,False,False,False,False,True,False,False,False
MATH,231,PETRICKOVA,2.89,2.95,False,False,False,False,False,True,False,False,False
MATH,231,AHMED,2.68,2.98,False,False,False,False,False,True,False,False,False
MATH,234,MURPHY,2.69,2.48,False,False,False,False,False,True,False,False,False
MATH,234,MURPHY,2.39,2.48,False,False,False,False,False,True,False,False,False
MATH,234,MURPHY,2.47,2.48,False,False,False,False,False,True,False,False,False
MATH,241,ESCOBAR VEGA,2.59,2.96,False,False,False,False,False,True,False,False,False
MATH,241,ANEMA,2.63,2.71,False,False,False,False,False,True,False,False,False
MATH,241,REZK,2.56,3.37,False,False,False,False,False,True,False,False,False
MATH,241,ANEMA,2.64,2.71,False,False,False,False,False,True,False,False,False
MATH,241,HILDEBRAND,3.64,3.33,False,False,False,False,False,True,False,False,False
MATH,285,OIKHBERG,2.92,3.14,False,False,False,False,False,True,False,False,False
MATH,285,OIKHBERG,2.92,3.14,False,False,False,False,False,True,False,False,False
MATH,285,LAUGESEN,2.99,3.14,False,False,False,False,False,True,False,False,False
MATH,285,LAUGESEN,3.02,3.14,False,False,False,False,False,True,False,False,False
MATH,286,STONE,3.04,2.6,False,False,False,False,False,True,False,False,False
MATH,286,STONE,2.96,2.6,False,False,False,False,False,True,False,False,False
MATH,347,RUAN,2.96,3.02,False,False,False,False,False,True,False,False,False
MATH,347,BALUYOT,3.11,3.2,False,False,False,False,False,True,False,False,False
MATH,347,BALUYOT,3.17,3.2,False,False,False,False,False,True,False,False,False
MATH,347,LEISMAN,3.02,3.06,False,False,False,False,False,True,False,False,False
MATH,347,KUTZAROVA-FORD,3.23,3.3,False,False,False,False,False,True,False,False,False
MATH,347,KUTZAROVA-FORD,3.25,3.3,False,False,False,False,False,True,False,False,False
MATH,347,LEISMAN,2.88,3.06,False,False,False,False,False,True,False,False,False
MATH,402,CULVER,3.26,2.99,False,False,False,False,False,True,False,False,False
MATH,403,MORTENSEN,3.35,3.12,False,False,False,False,False,True,False,False,False
MATH,410,CHONG,3.28,3.48,False,False,False,False,False,True,False,False,False
MATH,412,LAVROV,2.88,3.27,False,False,False,False,False,True,False,False,False
MATH,413,YONG,2.92,3.13,False,False,False,False,False,True,False,False,False
MATH,413,YONG,2.82,3.13,False,False,False,False,False,True,False,False,False
MATH,414,WALSBERG,3.17,3.21,False,False,False,False,False,True,False,False,False
MATH,415,DYACHENKO,2.84,2.79,False,False,False,False,False,True,False,False,False
MATH,415,MUNCASTER,2.82,2.71,False,False,False,False,False,True,False,False,False
MATH,415,CONTRERAS PALAC,2.77,2.94,False,False,False,False,False,True,False,False,False
MATH,415,CONTRERAS PALAC,2.84,2.94,False,False,False,False,False,True,False,False,False
MATH,415,HABOUSH,2.96,2.99,False,False,False,False,False,True,False,False,False
MATH,416,DUNFIELD,2.73,2.97,False,False,False,False,False,True,False,False,False
MATH,416,DUNFIELD,3.12,2.97,False,False,False,False,False,True,False,False,False
MATH,416,STOJANOSKA,3.05,3.03,False,False,False,False,False,True,False,False,False
MATH,417,HELLER,3.15,2.93,False,False,False,False,False,True,False,False,False
MATH,417,HELLER,3.0,2.93,False,False,False,False,False,True,False,False,False
MATH,417,PASCALEFF,2.76,2.81,False,False,False,False,False,True,False,False,False
MATH,417,MINEYEV,3.41,3.58,False,False,False,False,False,True,False,False,False
MATH,418,ALBIN,3.35,3.26,False,False,False,False,False,True,False,False,False
MATH,441,LA NAVE,2.92,3.15,False,False,False,False,False,True,False,False,False
MATH,441,TZIRAKIS,3.37,2.95,False,False,False,False,False,True,False,False,False
MATH,441,TZIRAKIS,3.36,2.95,False,False,False,False,False,True,False,False,False
MATH,442,JUNGE,3.19,3.24,False,False,False,False,False,True,False,False,False
MATH,444,NIKOLAEV,3.18,3.24,False,False,False,False,False,True,False,False,False
MATH,444,NIKOLAEV,2.66,3.24,False,False,False,False,False,True,False,False,False
MATH,444,LI,3.0,3.43,False,False,False,False,False,True,False,False,False
MATH,444,KIRR,2.73,2.51,False,False,False,False,False,True,False,False,False
MATH,448,WU,2.96,2.66,False,False,False,False,False,True,False,False,False
MATH,453,BERNDT,2.53,2.75,False,False,False,False,False,True,False,False,False
MATH,461,HIRANI,2.56,2.93,False,False,False,False,False,True,False,False,False
MATH,461,HIRANI,2.75,2.93,False,False,False,False,False,True,False,False,False
MATH,472,BUYSSE,2.75,3.17,False,False,False,False,False,True,False,False,False
MATH,476,HINKKANEN,3.45,3.37,False,False,False,False,False,True,False,False,False
MATH,478,LI,3.0,2.9,False,False,False,False,False,True,False,False,False
MATH,478,LI,2.75,2.9,False,False,False,False,False,True,False,False,False
MATH,482,LINZ,2.67,3.25,False,False,False,False,False,True,False,False,False
MATH,484,LAVROV,3.37,3.27,False,False,False,False,False,True,False,False,False
MATH,490,LINDERS,2.77,3.36,False,False,False,False,False,True,False,False,False
MATH,540,LI,3.66,3.43,False,False,False,False,False,True,False,False,False
MATH,553,RAPTI,3.68,3.11,False,False,False,False,False,True,False,False,False
MBA,503,LOYD,3.58,3.63,False,False,False,False,False,False,False,False,True
MBA,503,KRAATZ,3.65,3.53,False,False,False,False,False,False,False,False,True
MBA,503,SOMAYA,3.62,3.62,False,False,False,False,False,False,False,False,True
MBA,504,YANG,3.93,3.74,False,False,False,False,False,False,False,False,True
MBA,504,AUGUSTO SAMPAIO,3.84,3.53,False,False,False,False,False,False,False,False,True
MBA,504,BUCHELI,3.75,3.59,False,False,False,False,False,False,False,False,True
MBA,505,PARK,3.86,3.86,False,False,False,False,False,False,False,False,True
MCB,100,CHAPMAN,2.95,3.25,False,False,False,False,False,True,False,False,False
MCB,101,CHAPMAN,3.35,3.25,False,False,False,False,False,True,False,False,False
MCB,101,CHAPMAN,3.48,3.25,False,False,False,False,False,True,False,False,False
MCB,101,CHAPMAN,3.34,3.25,False,False,False,False,False,True,False,False,False
MCB,101,CHAPMAN,3.4,3.25,False,False,False,False,False,True,False,False,False
MCB,101,CHAPMAN,3.08,3.25,False,False,False,False,False,True,False,False,False
MCB,101,CHAPMAN,3.5,3.25,False,False,False,False,False,True,False,False,False
MCB,101,CHAPMAN,3.5,3.25,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.69,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.71,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.58,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.89,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,3.19,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.98,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.82,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,3.77,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.48,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.91,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.84,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.75,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.79,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.39,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,2.8,3.14,False,False,False,False,False,True,False,False,False
MCB,150,REEDY,3.18,3.14,False,False,False,False,False,True,False,False,False
MCB,199,REEDY,3.96,3.14,False,False,False,False,False,True,False,False,False
MCB,246,BROWN,2.97,3.0,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.87,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.81,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.6,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.47,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.99,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.31,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.87,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.84,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.72,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,3.04,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.94,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.81,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.86,2.56,False,False,False,False,False,True,False,False,False
MCB,247,SWIGART,2.56,2.56,False,False,False,False,False,True,False,False,False
MCB,250,KIRCHNER,2.53,3.2,False,False,False,False,False,True,False,False,False
MCB,250,KIRCHNER,2.39,3.2,False,False,False,False,False,True,False,False,False
MCB,250,KIRCHNER,2.55,3.2,False,False,False,False,False,True,False,False,False
MCB,250,KIRCHNER,2.63,3.2,False,False,False,False,False,True,False,False,False
MCB,251,KIRCHNER,3.75,3.2,False,False,False,False,False,True,False,False,False
MCB,251,KIRCHNER,3.92,3.2,False,False,False,False,False,True,False,False,False
MCB,251,KIRCHNER,3.72,3.2,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,2.9,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,3.53,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,3.02,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,3.18,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,2.85,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,3.32,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,2.86,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,2.92,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,3.2,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,3.24,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,3.43,3.48,False,False,False,False,False,True,False,False,False
MCB,252,GOOD,3.3,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.84,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.91,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.77,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.9,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.57,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.91,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.81,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.82,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.88,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.67,3.48,False,False,False,False,False,True,False,False,False
MCB,253,GOOD,3.81,3.48,False,False,False,False,False,True,False,False,False
MCB,300,BLANKE,3.24,3.31,False,False,False,False,False,True,False,False,False
MCB,301,IKEDA,3.16,3.32,False,False,False,False,False,True,False,False,False
MCB,317,RIVIER,3.23,3.02,False,False,False,False,False,True,False,False,False
MCB,317,RIVIER,3.29,3.02,False,False,False,False,False,True,False,False,False
MCB,317,RIVIER,3.05,3.02,False,False,False,False,False,True,False,False,False
MCB,317,RIVIER,3.47,3.02,False,False,False,False,False,True,False,False,False
MCB,317,RIVIER,3.23,3.02,False,False,False,False,False,True,False,False,False
MCB,317,RIVIER,2.92,3.02,False,False,False,False,False,True,False,False,False
MCB,317,RIVIER,3.27,3.02,False,False,False,False,False,True,False,False,False
MCB,317,RIVIER,3.26,3.02,False,False,False,False,False,True,False,False,False
MCB,320,BOLTON,3.35,3.27,False,False,False,False,False,True,False,False,False
MCB,354,STENGER,2.34,3.06,False,False,False,False,False,True,False,False,False
MCB,354,STENGER,2.65,3.06,False,False,False,False,False,True,False,False,False
MCB,354,STENGER,2.69,3.06,False,False,False,False,False,True,False,False,False
MCB,402,NELSON,3.64,3.65,False,False,False,False,False,True,False,False,False
MCB,410,LI,3.55,3.47,False,False,False,False,False,True,False,False,False
MCB,419,NELSON,3.35,3.03,False,False,False,False,False,True,False,False,False
MCB,424,METCALF,3.74,3.34,False,False,False,False,False,True,False,False,False
MCB,429,KEHL-FIE,2.69,2.83,False,False,False,False,False,True,False,False,False
MCB,450,ORLEAN,2.99,2.91,False,False,False,False,False,True,False,False,False
MCB,458,FREUND,3.51,3.53,False,False,False,False,False,True,False,False,False
MCB,462,GILLETTE,3.56,3.54,False,False,False,False,False,True,False,False,False
MCB,465,KEMPER,3.39,3.36,False,False,False,False,False,True,False,False,False
MCB,480,CHEN,3.82,3.6,False,False,False,False,False,True,False,False,False
